student_key,student_slu_id,first_name,last_name,gender,date_of_birth,email,phone,country_of_origin,visa_status,work_authorization_flag,program_code,program_name,admission_year,admission_term,graduation_term,graduation_year,gpa,linkedin_url,current_city
884,SLU00884,First884,Last884,Female,1983-11-22,student884@slu.edu,+1-314-555-0884,Brazil,Citizen,0,CYS,MS Cyber Security,2022,Summer,Summer,2022,3.79,https://linkedin.com/in/student884,Seattle
885,SLU00885,First885,Last885,Female,1983-11-21,student885@slu.edu,+1-314-555-0885,Vietnam,F1,1,BA,MS Business Analytics,2023,Fall,Fall,2023,3.80,https://linkedin.com/in/student885,Austin
886,SLU00886,First886,Last886,Female,1983-11-20,student886@slu.edu,+1-314-555-0886,Iran,GreenCard,0,DA,MS Data Analytics,2024,Spring,Spring,2024,3.81,https://linkedin.com/in/student886,Atlanta
887,SLU00887,First887,Last887,Female,1983-11-19,student887@slu.edu,+1-314-555-0887,Turkey,Citizen,1,ST,MS Statistics,2025,Summer,Summer,2025,3.82,https://linkedin.com/in/student887,San Jose
888,SLU00888,First888,Last888,Female,1983-11-18,student888@slu.edu,+1-314-555-0888,Kenya,F1,0,CS,MS Computer Science,2020,Fall,Fall,2020,3.83,https://linkedin.com/in/student888,Boston
889,SLU00889,First889,Last889,Female,1983-11-17,student889@slu.edu,+1-314-555-0889,Mexico,GreenCard,1,IS,MS Information Systems,2021,Spring,Spring,2021,3.84,https://linkedin.com/in/student889,Phoenix
890,SLU00890,First890,Last890,Female,1983-11-16,student890@slu.edu,+1-314-555-0890,India,Citizen,0,AI,MS Artificial Intelligence,2022,Summer,Summer,2022,3.85,https://linkedin.com/in/student890,St. Louis
891,SLU00891,First891,Last891,Female,1983-11-15,student891@slu.edu,+1-314-555-0891,USA,F1,1,ML,MS Machine Learning,2023,Fall,Fall,2023,3.86,https://linkedin.com/in/student891,Chicago
892,SLU00892,First892,Last892,Female,1983-11-14,student892@slu.edu,+1-314-555-0892,China,GreenCard,0,CYS,MS Cyber Security,2024,Spring,Spring,2024,3.87,https://linkedin.com/in/student892,Dallas
893,SLU00893,First893,Last893,Female,1983-11-13,student893@slu.edu,+1-314-555-0893,Nigeria,Citizen,1,BA,MS Business Analytics,2025,Summer,Summer,2025,3.88,https://linkedin.com/in/student893,New York
894,SLU00894,First894,Last894,Female,1983-11-12,student894@slu.edu,+1-314-555-0894,Brazil,F1,0,DA,MS Data Analytics,2020,Fall,Fall,2020,3.89,https://linkedin.com/in/student894,Seattle
895,SLU00895,First895,Last895,Female,1983-11-11,student895@slu.edu,+1-314-555-0895,Vietnam,GreenCard,1,ST,MS Statistics,2021,Spring,Spring,2021,3.90,https://linkedin.com/in/student895,Austin
896,SLU00896,First896,Last896,Female,1983-11-10,student896@slu.edu,+1-314-555-0896,Iran,Citizen,0,CS,MS Computer Science,2022,Summer,Summer,2022,3.91,https://linkedin.com/in/student896,Atlanta
897,SLU00897,First897,Last897,Female,1983-11-09,student897@slu.edu,+1-314-555-0897,Turkey,F1,1,IS,MS Information Systems,2023,Fall,Fall,2023,3.92,https://linkedin.com/in/student897,San Jose
898,SLU00898,First898,Last898,Female,1983-11-08,student898@slu.edu,+1-314-555-0898,Kenya,GreenCard,0,AI,MS Artificial Intelligence,2024,Spring,Spring,2024,3.93,https://linkedin.com/in/student898,Boston
899,SLU00899,First899,Last899,Female,1983-11-07,student899@slu.edu,+1-314-555-0899,Mexico,Citizen,1,ML,MS Machine Learning,2025,Summer,Summer,2025,3.94,https://linkedin.com/in/student899,Phoenix
900,SLU00900,First900,Last900,Female,1983-11-06,student900@slu.edu,+1-314-555-0900,India,F1,0,CYS,MS Cyber Security,2020,Fall,Fall,2020,3.95,https://linkedin.com/in/student900,St. Louis
901,SLU00901,First901,Last901,Female,1983-11-05,student901@slu.edu,+1-314-555-0901,USA,GreenCard,1,BA,MS Business Analytics,2021,Spring,Spring,2021,3.96,https://linkedin.com/in/student901,Chicago
902,SLU00902,First902,Last902,Female,1983-11-04,student902@slu.edu,+1-314-555-0902,China,Citizen,0,DA,MS Data Analytics,2022,Summer,Summer,2022,3.97,https://linkedin.com/in/student902,Dallas
903,SLU00903,First903,Last903,Female,1983-11-03,student903@slu.edu,+1-314-555-0903,Nigeria,F1,1,ST,MS Statistics,2023,Fall,Fall,2023,3.98,https://linkedin.com/in/student903,New York
904,SLU00904,First904,Last904,Female,1983-11-02,student904@slu.edu,+1-314-555-0904,Brazil,GreenCard,0,CS,MS Computer Science,2024,Spring,Spring,2024,3.99,https://linkedin.com/in/student904,Seattle
905,SLU00905,First905,Last905,Female,1983-11-01,student905@slu.edu,+1-314-555-0905,Vietnam,Citizen,1,IS,MS Information Systems,2025,Summer,Summer,2025,4.00,https://linkedin.com/in/student905,Austin
906,SLU00906,First906,Last906,Female,1983-10-31,student906@slu.edu,+1-314-555-0906,Iran,F1,0,AI,MS Artificial Intelligence,2020,Fall,Fall,2020,2.50,https://linkedin.com/in/student906,Atlanta
907,SLU00907,First907,Last907,Female,1983-10-30,student907@slu.edu,+1-314-555-0907,Turkey,GreenCard,1,ML,MS Machine Learning,2021,Spring,Spring,2021,2.51,https://linkedin.com/in/student907,San Jose
908,SLU00908,First908,Last908,Female,1983-10-29,student908@slu.edu,+1-314-555-0908,Kenya,Citizen,0,CYS,MS Cyber Security,2022,Summer,Summer,2022,2.52,https://linkedin.com/in/student908,Boston
909,SLU00909,First909,Last909,Female,1983-10-28,student909@slu.edu,+1-314-555-0909,Mexico,F1,1,BA,MS Business Analytics,2023,Fall,Fall,2023,2.53,https://linkedin.com/in/student909,Phoenix
910,SLU00910,First910,Last910,Female,1983-10-27,student910@slu.edu,+1-314-555-0910,India,GreenCard,0,DA,MS Data Analytics,2024,Spring,Spring,2024,2.54,https://linkedin.com/in/student910,St. Louis
911,SLU00911,First911,Last911,Female,1983-10-26,student911@slu.edu,+1-314-555-0911,USA,Citizen,1,ST,MS Statistics,2025,Summer,Summer,2025,2.55,https://linkedin.com/in/student911,Chicago
912,SLU00912,First912,Last912,Female,1983-10-25,student912@slu.edu,+1-314-555-0912,China,F1,0,CS,MS Computer Science,2020,Fall,Fall,2020,2.56,https://linkedin.com/in/student912,Dallas
913,SLU00913,First913,Last913,Female,1983-10-24,student913@slu.edu,+1-314-555-0913,Nigeria,GreenCard,1,IS,MS Information Systems,2021,Spring,Spring,2021,2.57,https://linkedin.com/in/student913,New York
914,SLU00914,First914,Last914,Female,1983-10-23,student914@slu.edu,+1-314-555-0914,Brazil,Citizen,0,AI,MS Artificial Intelligence,2022,Summer,Summer,2022,2.58,https://linkedin.com/in/student914,Seattle
915,SLU00915,First915,Last915,Female,1983-10-22,student915@slu.edu,+1-314-555-0915,Vietnam,F1,1,ML,MS Machine Learning,2023,Fall,Fall,2023,2.59,https://linkedin.com/in/student915,Austin
916,SLU00916,First916,Last916,Female,1983-10-21,student916@slu.edu,+1-314-555-0916,Iran,GreenCard,0,CYS,MS Cyber Security,2024,Spring,Spring,2024,2.60,https://linkedin.com/in/student916,Atlanta
917,SLU00917,First917,Last917,Female,1983-10-20,student917@slu.edu,+1-314-555-0917,Turkey,Citizen,1,BA,MS Business Analytics,2025,Summer,Summer,2025,2.61,https://linkedin.com/in/student917,San Jose
918,SLU00918,First918,Last918,Female,1983-10-19,student918@slu.edu,+1-314-555-0918,Kenya,F1,0,DA,MS Data Analytics,2020,Fall,Fall,2020,2.62,https://linkedin.com/in/student918,Boston
919,SLU00919,First919,Last919,Female,1983-10-18,student919@slu.edu,+1-314-555-0919,Mexico,GreenCard,1,ST,MS Statistics,2021,Spring,Spring,2021,2.63,https://linkedin.com/in/student919,Phoenix
920,SLU00920,First920,Last920,Female,1983-10-17,student920@slu.edu,+1-314-555-0920,India,Citizen,0,CS,MS Computer Science,2022,Summer,Summer,2022,2.64,https://linkedin.com/in/student920,St. Louis
921,SLU00921,First921,Last921,Female,1983-10-16,student921@slu.edu,+1-314-555-0921,USA,F1,1,IS,MS Information Systems,2023,Fall,Fall,2023,2.65,https://linkedin.com/in/student921,Chicago
922,SLU00922,First922,Last922,Female,1983-10-15,student922@slu.edu,+1-314-555-0922,China,GreenCard,0,AI,MS Artificial Intelligence,2024,Spring,Spring,2024,2.66,https://linkedin.com/in/student922,Dallas
923,SLU00923,First923,Last923,Female,1983-10-14,student923@slu.edu,+1-314-555-0923,Nigeria,Citizen,1,ML,MS Machine Learning,2025,Summer,Summer,2025,2.67,https://linkedin.com/in/student923,New York
924,SLU00924,First924,Last924,Female,1983-10-13,student924@slu.edu,+1-314-555-0924,Brazil,F1,0,CYS,MS Cyber Security,2020,Fall,Fall,2020,2.68,https://linkedin.com/in/student924,Seattle
925,SLU00925,First925,Last925,Female,1983-10-12,student925@slu.edu,+1-314-555-0925,Vietnam,GreenCard,1,BA,MS Business Analytics,2021,Spring,Spring,2021,2.69,https://linkedin.com/in/student925,Austin
926,SLU00926,First926,Last926,Female,1983-10-11,student926@slu.edu,+1-314-555-0926,Iran,Citizen,0,DA,MS Data Analytics,2022,Summer,Summer,2022,2.70,https://linkedin.com/in/student926,Atlanta
927,SLU00927,First927,Last927,Female,1983-10-10,student927@slu.edu,+1-314-555-0927,Turkey,F1,1,ST,MS Statistics,2023,Fall,Fall,2023,2.71,https://linkedin.com/in/student927,San Jose
928,SLU00928,First928,Last928,Female,1983-10-09,student928@slu.edu,+1-314-555-0928,Kenya,GreenCard,0,CS,MS Computer Science,2024,Spring,Spring,2024,2.72,https://linkedin.com/in/student928,Boston
929,SLU00929,First929,Last929,Female,1983-10-08,student929@slu.edu,+1-314-555-0929,Mexico,Citizen,1,IS,MS Information Systems,2025,Summer,Summer,2025,2.73,https://linkedin.com/in/student929,Phoenix
930,SLU00930,First930,Last930,Female,1983-10-07,student930@slu.edu,+1-314-555-0930,India,F1,0,AI,MS Artificial Intelligence,2020,Fall,Fall,2020,2.74,https://linkedin.com/in/student930,St. Louis
931,SLU00931,First931,Last931,Female,1983-10-06,student931@slu.edu,+1-314-555-0931,USA,GreenCard,1,ML,MS Machine Learning,2021,Spring,Spring,2021,2.75,https://linkedin.com/in/student931,Chicago
932,SLU00932,First932,Last932,Female,1983-10-05,student932@slu.edu,+1-314-555-0932,China,Citizen,0,CYS,MS Cyber Security,2022,Summer,Summer,2022,2.76,https://linkedin.com/in/student932,Dallas
933,SLU00933,First933,Last933,Female,1983-10-04,student933@slu.edu,+1-314-555-0933,Nigeria,F1,1,BA,MS Business Analytics,2023,Fall,Fall,2023,2.77,https://linkedin.com/in/student933,New York
934,SLU00934,First934,Last934,Female,1983-10-03,student934@slu.edu,+1-314-555-0934,Brazil,GreenCard,0,DA,MS Data Analytics,2024,Spring,Spring,2024,2.78,https://linkedin.com/in/student934,Seattle
935,SLU00935,First935,Last935,Female,1983-10-02,student935@slu.edu,+1-314-555-0935,Vietnam,Citizen,1,ST,MS Statistics,2025,Summer,Summer,2025,2.79,https://linkedin.com/in/student935,Austin
936,SLU00936,First936,Last936,Female,1983-10-01,student936@slu.edu,+1-314-555-0936,Iran,F1,0,CS,MS Computer Science,2020,Fall,Fall,2020,2.80,https://linkedin.com/in/student936,Atlanta
937,SLU00937,First937,Last937,Female,1983-09-30,student937@slu.edu,+1-314-555-0937,Turkey,GreenCard,1,IS,MS Information Systems,2021,Spring,Spring,2021,2.81,https://linkedin.com/in/student937,San Jose
938,SLU00938,First938,Last938,Female,1983-09-29,student938@slu.edu,+1-314-555-0938,Kenya,Citizen,0,AI,MS Artificial Intelligence,2022,Summer,Summer,2022,2.82,https://linkedin.com/in/student938,Boston
939,SLU00939,First939,Last939,Female,1983-09-28,student939@slu.edu,+1-314-555-0939,Mexico,F1,1,ML,MS Machine Learning,2023,Fall,Fall,2023,2.83,https://linkedin.com/in/student939,Phoenix
940,SLU00940,First940,Last940,Female,1983-09-27,student940@slu.edu,+1-314-555-0940,India,GreenCard,0,CYS,MS Cyber Security,2024,Spring,Spring,2024,2.84,https://linkedin.com/in/student940,St. Louis
941,SLU00941,First941,Last941,Female,1983-09-26,student941@slu.edu,+1-314-555-0941,USA,Citizen,1,BA,MS Business Analytics,2025,Summer,Summer,2025,2.85,https://linkedin.com/in/student941,Chicago
942,SLU00942,First942,Last942,Female,1983-09-25,student942@slu.edu,+1-314-555-0942,China,F1,0,DA,MS Data Analytics,2020,Fall,Fall,2020,2.86,https://linkedin.com/in/student942,Dallas
943,SLU00943,First943,Last943,Female,1983-09-24,student943@slu.edu,+1-314-555-0943,Nigeria,GreenCard,1,ST,MS Statistics,2021,Spring,Spring,2021,2.87,https://linkedin.com/in/student943,New York
944,SLU00944,First944,Last944,Female,1983-09-23,student944@slu.edu,+1-314-555-0944,Brazil,Citizen,0,CS,MS Computer Science,2022,Summer,Summer,2022,2.88,https://linkedin.com/in/student944,Seattle
945,SLU00945,First945,Last945,Female,1983-09-22,student945@slu.edu,+1-314-555-0945,Vietnam,F1,1,IS,MS Information Systems,2023,Fall,Fall,2023,2.89,https://linkedin.com/in/student945,Austin
946,SLU00946,First946,Last946,Female,1983-09-21,student946@slu.edu,+1-314-555-0946,Iran,GreenCard,0,AI,MS Artificial Intelligence,2024,Spring,Spring,2024,2.90,https://linkedin.com/in/student946,Atlanta
947,SLU00947,First947,Last947,Female,1983-09-20,student947@slu.edu,+1-314-555-0947,Turkey,Citizen,1,ML,MS Machine Learning,2025,Summer,Summer,2025,2.91,https://linkedin.com/in/student947,San Jose
948,SLU00948,First948,Last948,Female,1983-09-19,student948@slu.edu,+1-314-555-0948,Kenya,F1,0,CYS,MS Cyber Security,2020,Fall,Fall,2020,2.92,https://linkedin.com/in/student948,Boston
949,SLU00949,First949,Last949,Female,1983-09-18,student949@slu.edu,+1-314-555-0949,Mexico,GreenCard,1,BA,MS Business Analytics,2021,Spring,Spring,2021,2.93,https://linkedin.com/in/student949,Phoenix
950,SLU00950,First950,Last950,Female,1983-09-17,student950@slu.edu,+1-314-555-0950,India,Citizen,0,DA,MS Data Analytics,2022,Summer,Summer,2022,2.94,https://linkedin.com/in/student950,St. Louis
951,SLU00951,First951,Last951,Female,1983-09-16,student951@slu.edu,+1-314-555-0951,USA,F1,1,ST,MS Statistics,2023,Fall,Fall,2023,2.95,https://linkedin.com/in/student951,Chicago
952,SLU00952,First952,Last952,Female,1983-09-15,student952@slu.edu,+1-314-555-0952,China,GreenCard,0,CS,MS Computer Science,2024,Spring,Spring,2024,2.96,https://linkedin.com/in/student952,Dallas
953,SLU00953,First953,Last953,Female,1983-09-14,student953@slu.edu,+1-314-555-0953,Nigeria,Citizen,1,IS,MS Information Systems,2025,Summer,Summer,2025,2.97,https://linkedin.com/in/student953,New York
954,SLU00954,First954,Last954,Female,1983-09-13,student954@slu.edu,+1-314-555-0954,Brazil,F1,0,AI,MS Artificial Intelligence,2020,Fall,Fall,2020,2.98,https://linkedin.com/in/student954,Seattle
955,SLU00955,First955,Last955,Female,1983-09-12,student955@slu.edu,+1-314-555-0955,Vietnam,GreenCard,1,ML,MS Machine Learning,2021,Spring,Spring,2021,2.99,https://linkedin.com/in/student955,Austin
956,SLU00956,First956,Last956,Female,1983-09-11,student956@slu.edu,+1-314-555-0956,Iran,Citizen,0,CYS,MS Cyber Security,2022,Summer,Summer,2022,3.00,https://linkedin.com/in/student956,Atlanta
957,SLU00957,First957,Last957,Female,1983-09-10,student957@slu.edu,+1-314-555-0957,Turkey,F1,1,BA,MS Business Analytics,2023,Fall,Fall,2023,3.01,https://linkedin.com/in/student957,San Jose
958,SLU00958,First958,Last958,Female,1983-09-09,student958@slu.edu,+1-314-555-0958,Kenya,GreenCard,0,DA,MS Data Analytics,2024,Spring,Spring,2024,3.02,https://linkedin.com/in/student958,Boston
959,SLU00959,First959,Last959,Female,1983-09-08,student959@slu.edu,+1-314-555-0959,Mexico,Citizen,1,ST,MS Statistics,2025,Summer,Summer,2025,3.03,https://linkedin.com/in/student959,Phoenix
960,SLU00960,First960,Last960,Female,1983-09-07,student960@slu.edu,+1-314-555-0960,India,F1,0,CS,MS Computer Science,2020,Fall,Fall,2020,3.04,https://linkedin.com/in/student960,St. Louis
961,SLU00961,First961,Last961,Female,1983-09-06,student961@slu.edu,+1-314-555-0961,USA,GreenCard,1,IS,MS Information Systems,2021,Spring,Spring,2021,3.05,https://linkedin.com/in/student961,Chicago
962,SLU00962,First962,Last962,Female,1983-09-05,student962@slu.edu,+1-314-555-0962,China,Citizen,0,AI,MS Artificial Intelligence,2022,Summer,Summer,2022,3.06,https://linkedin.com/in/student962,Dallas
963,SLU00963,First963,Last963,Female,1983-09-04,student963@slu.edu,+1-314-555-0963,Nigeria,F1,1,ML,MS Machine Learning,2023,Fall,Fall,2023,3.07,https://linkedin.com/in/student963,New York
964,SLU00964,First964,Last964,Female,1983-09-03,student964@slu.edu,+1-314-555-0964,Brazil,GreenCard,0,CYS,MS Cyber Security,2024,Spring,Spring,2024,3.08,https://linkedin.com/in/student964,Seattle
965,SLU00965,First965,Last965,Female,1983-09-02,student965@slu.edu,+1-314-555-0965,Vietnam,Citizen,1,BA,MS Business Analytics,2025,Summer,Summer,2025,3.09,https://linkedin.com/in/student965,Austin
966,SLU00966,First966,Last966,Female,1983-09-01,student966@slu.edu,+1-314-555-0966,Iran,F1,0,DA,MS Data Analytics,2020,Fall,Fall,2020,3.10,https://linkedin.com/in/student966,Atlanta
967,SLU00967,First967,Last967,Female,1983-08-31,student967@slu.edu,+1-314-555-0967,Turkey,GreenCard,1,ST,MS Statistics,2021,Spring,Spring,2021,3.11,https://linkedin.com/in/student967,San Jose
968,SLU00968,First968,Last968,Female,1983-08-30,student968@slu.edu,+1-314-555-0968,Kenya,Citizen,0,CS,MS Computer Science,2022,Summer,Summer,2022,3.12,https://linkedin.com/in/student968,Boston
969,SLU00969,First969,Last969,Female,1983-08-29,student969@slu.edu,+1-314-555-0969,Mexico,F1,1,IS,MS Information Systems,2023,Fall,Fall,2023,3.13,https://linkedin.com/in/student969,Phoenix
970,SLU00970,First970,Last970,Female,1983-08-28,student970@slu.edu,+1-314-555-0970,India,GreenCard,0,AI,MS Artificial Intelligence,2024,Spring,Spring,2024,3.14,https://linkedin.com/in/student970,St. Louis
971,SLU00971,First971,Last971,Female,1983-08-27,student971@slu.edu,+1-314-555-0971,USA,Citizen,1,ML,MS Machine Learning,2025,Summer,Summer,2025,3.15,https://linkedin.com/in/student971,Chicago
972,SLU00972,First972,Last972,Female,1983-08-26,student972@slu.edu,+1-314-555-0972,China,F1,0,CYS,MS Cyber Security,2020,Fall,Fall,2020,3.16,https://linkedin.com/in/student972,Dallas
973,SLU00973,First973,Last973,Female,1983-08-25,student973@slu.edu,+1-314-555-0973,Nigeria,GreenCard,1,BA,MS Business Analytics,2021,Spring,Spring,2021,3.17,https://linkedin.com/in/student973,New York
974,SLU00974,First974,Last974,Female,1983-08-24,student974@slu.edu,+1-314-555-0974,Brazil,Citizen,0,DA,MS Data Analytics,2022,Summer,Summer,2022,3.18,https://linkedin.com/in/student974,Seattle
975,SLU00975,First975,Last975,Female,1983-08-23,student975@slu.edu,+1-314-555-0975,Vietnam,F1,1,ST,MS Statistics,2023,Fall,Fall,2023,3.19,https://linkedin.com/in/student975,Austin
976,SLU00976,First976,Last976,Female,1983-08-22,student976@slu.edu,+1-314-555-0976,Iran,GreenCard,0,CS,MS Computer Science,2024,Spring,Spring,2024,3.20,https://linkedin.com/in/student976,Atlanta
977,SLU00977,First977,Last977,Female,1983-08-21,student977@slu.edu,+1-314-555-0977,Turkey,Citizen,1,IS,MS Information Systems,2025,Summer,Summer,2025,3.21,https://linkedin.com/in/student977,San Jose
978,SLU00978,First978,Last978,Female,1983-08-20,student978@slu.edu,+1-314-555-0978,Kenya,F1,0,AI,MS Artificial Intelligence,2020,Fall,Fall,2020,3.22,https://linkedin.com/in/student978,Boston
979,SLU00979,First979,Last979,Female,1983-08-19,student979@slu.edu,+1-314-555-0979,Mexico,GreenCard,1,ML,MS Machine Learning,2021,Spring,Spring,2021,3.23,https://linkedin.com/in/student979,Phoenix
980,SLU00980,First980,Last980,Female,1983-08-18,student980@slu.edu,+1-314-555-0980,India,Citizen,0,CYS,MS Cyber Security,2022,Summer,Summer,2022,3.24,https://linkedin.com/in/student980,St. Louis
981,SLU00981,First981,Last981,Female,1983-08-17,student981@slu.edu,+1-314-555-0981,USA,F1,1,BA,MS Business Analytics,2023,Fall,Fall,2023,3.25,https://linkedin.com/in/student981,Chicago
982,SLU00982,First982,Last982,Female,1983-08-16,student982@slu.edu,+1-314-555-0982,China,GreenCard,0,DA,MS Data Analytics,2024,Spring,Spring,2024,3.26,https://linkedin.com/in/student982,Dallas
983,SLU00983,First983,Last983,Female,1983-08-15,student983@slu.edu,+1-314-555-0983,Nigeria,Citizen,1,ST,MS Statistics,2025,Summer,Summer,2025,3.27,https://linkedin.com/in/student983,New York
