contact_key,contact_employee_id,employer_key,first_name,last_name,title,email,phone,linkedin_url,department,role_type,is_alumni_flag,alumni_student_key,relationship_start_date,relationship_status,preferred_contact_method,notes,created_at,updated_at,source
846,E846-C846,846,ContactFirst846,ContactLast846,Recruiter,contact846@company846.com,+1-636-555-0846,https://linkedin.com/in/contact846,HR,HiringManager,0,846,2022-04-26,Active,LinkedIn,"No notes","2025-11-07 07:53:59","2025-11-07 07:53:59",Referral
847,E847-C847,847,ContactFirst847,ContactLast847,"Sr Recruiter",contact847@company847.com,+1-636-555-0847,https://linkedin.com/in/contact847,TA,Alumni,1,847,2022-04-27,Dormant,Other,"No notes","2025-11-07 07:53:59","2025-11-07 07:53:59",Cold
848,E848-C848,848,ContactFirst848,ContactLast848,"Talent Partner",contact848@company848.com,+1-636-555-0848,https://linkedin.com/in/contact848,Engineering,HR,0,848,2022-04-28,DoNotContact,Email,"No notes","2025-11-07 07:53:59","2025-11-07 07:53:59",Event
849,E849-C849,849,ContactFirst849,ContactLast849,"Engineering Manager",contact849@company849.com,+1-636-555-0849,https://linkedin.com/in/contact849,Data,Other,1,849,2022-04-29,Active,Phone,"No notes","2025-11-07 07:53:59","2025-11-07 07:53:59",Other
850,E850-C850,850,ContactFirst850,ContactLast850,"Data Manager",contact850@company850.com,+1-636-555-0850,https://linkedin.com/in/contact850,IT,Recruiter,0,850,2022-04-30,Dormant,LinkedIn,"No notes","2025-11-07 07:53:59","2025-11-07 07:53:59",CareerFair
851,E851-C851,851,ContactFirst851,ContactLast851,"Director HR",contact851@company851.com,+1-636-555-0851,https://linkedin.com/in/contact851,Operations,HiringManager,1,851,2022-05-01,DoNotContact,Other,"No notes","2025-11-07 07:53:59","2025-11-07 07:53:59",Referral
852,E852-C852,852,ContactFirst852,ContactLast852,Recruiter,contact852@company852.com,+1-636-555-0852,https://linkedin.com/in/contact852,HR,Alumni,0,852,2022-05-02,Active,Email,"No notes","2025-11-07 07:53:59","2025-11-07 07:53:59",Cold
853,E853-C853,853,ContactFirst853,ContactLast853,"Sr Recruiter",contact853@company853.com,+1-636-555-0853,https://linkedin.com/in/contact853,TA,HR,1,853,2022-05-03,Dormant,Phone,"No notes","2025-11-07 07:53:59","2025-11-07 07:53:59",Event
854,E854-C854,854,ContactFirst854,ContactLast854,"Talent Partner",contact854@company854.com,+1-636-555-0854,https://linkedin.com/in/contact854,Engineering,Other,0,854,2022-05-04,DoNotContact,LinkedIn,"No notes","2025-11-07 07:53:59","2025-11-07 07:53:59",Other
855,E855-C855,855,ContactFirst855,ContactLast855,"Engineering Manager",contact855@company855.com,+1-636-555-0855,https://linkedin.com/in/contact855,Data,Recruiter,1,855,2022-05-05,Active,Other,"No notes","2025-11-07 07:53:59","2025-11-07 07:53:59",CareerFair
856,E856-C856,856,ContactFirst856,ContactLast856,"Data Manager",contact856@company856.com,+1-636-555-0856,https://linkedin.com/in/contact856,IT,HiringManager,0,856,2022-05-06,Dormant,Email,"No notes","2025-11-07 07:53:59","2025-11-07 07:53:59",Referral
857,E857-C857,857,ContactFirst857,ContactLast857,"Director HR",contact857@company857.com,+1-636-555-0857,https://linkedin.com/in/contact857,Operations,Alumni,1,857,2022-05-07,DoNotContact,Phone,"No notes","2025-11-07 07:53:59","2025-11-07 07:53:59",Cold
858,E858-C858,858,ContactFirst858,ContactLast858,Recruiter,contact858@company858.com,+1-636-555-0858,https://linkedin.com/in/contact858,HR,HR,0,858,2022-05-08,Active,LinkedIn,"No notes","2025-11-07 07:53:59","2025-11-07 07:53:59",Event
859,E859-C859,859,ContactFirst859,ContactLast859,"Sr Recruiter",contact859@company859.com,+1-636-555-0859,https://linkedin.com/in/contact859,TA,Other,1,859,2022-05-09,Dormant,Other,"No notes","2025-11-07 07:53:59","2025-11-07 07:53:59",Other
860,E860-C860,860,ContactFirst860,ContactLast860,"Talent Partner",contact860@company860.com,+1-636-555-0860,https://linkedin.com/in/contact860,Engineering,Recruiter,0,860,2022-05-10,DoNotContact,Email,"No notes","2025-11-07 07:53:59","2025-11-07 07:53:59",CareerFair
861,E861-C861,861,ContactFirst861,ContactLast861,"Engineering Manager",contact861@company861.com,+1-636-555-0861,https://linkedin.com/in/contact861,Data,HiringManager,1,861,2022-05-11,Active,Phone,"No notes","2025-11-07 07:53:59","2025-11-07 07:53:59",Referral
862,E862-C862,862,ContactFirst862,ContactLast862,"Data Manager",contact862@company862.com,+1-636-555-0862,https://linkedin.com/in/contact862,IT,Alumni,0,862,2022-05-12,Dormant,LinkedIn,"No notes","2025-11-07 07:53:59","2025-11-07 07:53:59",Cold
863,E863-C863,863,ContactFirst863,ContactLast863,"Director HR",contact863@company863.com,+1-636-555-0863,https://linkedin.com/in/contact863,Operations,HR,1,863,2022-05-13,DoNotContact,Other,"No notes","2025-11-07 07:53:59","2025-11-07 07:53:59",Event
864,E864-C864,864,ContactFirst864,ContactLast864,Recruiter,contact864@company864.com,+1-636-555-0864,https://linkedin.com/in/contact864,HR,Other,0,864,2022-05-14,Active,Email,"No notes","2025-11-07 07:53:59","2025-11-07 07:53:59",Other
865,E865-C865,865,ContactFirst865,ContactLast865,"Sr Recruiter",contact865@company865.com,+1-636-555-0865,https://linkedin.com/in/contact865,TA,Recruiter,1,865,2022-05-15,Dormant,Phone,"No notes","2025-11-07 07:53:59","2025-11-07 07:53:59",CareerFair
866,E866-C866,866,ContactFirst866,ContactLast866,"Talent Partner",contact866@company866.com,+1-636-555-0866,https://linkedin.com/in/contact866,Engineering,HiringManager,0,866,2022-05-16,DoNotContact,LinkedIn,"No notes","2025-11-07 07:53:59","2025-11-07 07:53:59",Referral
867,E867-C867,867,ContactFirst867,ContactLast867,"Engineering Manager",contact867@company867.com,+1-636-555-0867,https://linkedin.com/in/contact867,Data,Alumni,1,867,2022-05-17,Active,Other,"No notes","2025-11-07 07:53:59","2025-11-07 07:53:59",Cold
868,E868-C868,868,ContactFirst868,ContactLast868,"Data Manager",contact868@company868.com,+1-636-555-0868,https://linkedin.com/in/contact868,IT,HR,0,868,2022-05-18,Dormant,Email,"No notes","2025-11-07 07:53:59","2025-11-07 07:53:59",Event
869,E869-C869,869,ContactFirst869,ContactLast869,"Director HR",contact869@company869.com,+1-636-555-0869,https://linkedin.com/in/contact869,Operations,Other,1,869,2022-05-19,DoNotContact,Phone,"No notes","2025-11-07 07:53:59","2025-11-07 07:53:59",Other
870,E870-C870,870,ContactFirst870,ContactLast870,Recruiter,contact870@company870.com,+1-636-555-0870,https://linkedin.com/in/contact870,HR,Recruiter,0,870,2022-05-20,Active,LinkedIn,"No notes","2025-11-07 07:53:59","2025-11-07 07:53:59",CareerFair
871,E871-C871,871,ContactFirst871,ContactLast871,"Sr Recruiter",contact871@company871.com,+1-636-555-0871,https://linkedin.com/in/contact871,TA,HiringManager,1,871,2022-05-21,Dormant,Other,"No notes","2025-11-07 07:53:59","2025-11-07 07:53:59",Referral
872,E872-C872,872,ContactFirst872,ContactLast872,"Talent Partner",contact872@company872.com,+1-636-555-0872,https://linkedin.com/in/contact872,Engineering,Alumni,0,872,2022-05-22,DoNotContact,Email,"No notes","2025-11-07 07:53:59","2025-11-07 07:53:59",Cold
873,E873-C873,873,ContactFirst873,ContactLast873,"Engineering Manager",contact873@company873.com,+1-636-555-0873,https://linkedin.com/in/contact873,Data,HR,1,873,2022-05-23,Active,Phone,"No notes","2025-11-07 07:53:59","2025-11-07 07:53:59",Event
874,E874-C874,874,ContactFirst874,ContactLast874,"Data Manager",contact874@company874.com,+1-636-555-0874,https://linkedin.com/in/contact874,IT,Other,0,874,2022-05-24,Dormant,LinkedIn,"No notes","2025-11-07 07:53:59","2025-11-07 07:53:59",Other
875,E875-C875,875,ContactFirst875,ContactLast875,"Director HR",contact875@company875.com,+1-636-555-0875,https://linkedin.com/in/contact875,Operations,Recruiter,1,875,2022-05-25,DoNotContact,Other,"No notes","2025-11-07 07:53:59","2025-11-07 07:53:59",CareerFair
876,E876-C876,876,ContactFirst876,ContactLast876,Recruiter,contact876@company876.com,+1-636-555-0876,https://linkedin.com/in/contact876,HR,HiringManager,0,876,2022-05-26,Active,Email,"No notes","2025-11-07 07:53:59","2025-11-07 07:53:59",Referral
877,E877-C877,877,ContactFirst877,ContactLast877,"Sr Recruiter",contact877@company877.com,+1-636-555-0877,https://linkedin.com/in/contact877,TA,Alumni,1,877,2022-05-27,Dormant,Phone,"No notes","2025-11-07 07:53:59","2025-11-07 07:53:59",Cold
878,E878-C878,878,ContactFirst878,ContactLast878,"Talent Partner",contact878@company878.com,+1-636-555-0878,https://linkedin.com/in/contact878,Engineering,HR,0,878,2022-05-28,DoNotContact,LinkedIn,"No notes","2025-11-07 07:53:59","2025-11-07 07:53:59",Event
879,E879-C879,879,ContactFirst879,ContactLast879,"Engineering Manager",contact879@company879.com,+1-636-555-0879,https://linkedin.com/in/contact879,Data,Other,1,879,2022-05-29,Active,Other,"No notes","2025-11-07 07:53:59","2025-11-07 07:53:59",Other
880,E880-C880,880,ContactFirst880,ContactLast880,"Data Manager",contact880@company880.com,+1-636-555-0880,https://linkedin.com/in/contact880,IT,Recruiter,0,880,2022-05-30,Dormant,Email,"No notes","2025-11-07 07:53:59","2025-11-07 07:53:59",CareerFair
881,E881-C881,881,ContactFirst881,ContactLast881,"Director HR",contact881@company881.com,+1-636-555-0881,https://linkedin.com/in/contact881,Operations,HiringManager,1,881,2022-05-31,DoNotContact,Phone,"No notes","2025-11-07 07:53:59","2025-11-07 07:53:59",Referral
882,E882-C882,882,ContactFirst882,ContactLast882,Recruiter,contact882@company882.com,+1-636-555-0882,https://linkedin.com/in/contact882,HR,Alumni,0,882,2022-06-01,Active,LinkedIn,"No notes","2025-11-07 07:53:59","2025-11-07 07:53:59",Cold
883,E883-C883,883,ContactFirst883,ContactLast883,"Sr Recruiter",contact883@company883.com,+1-636-555-0883,https://linkedin.com/in/contact883,TA,HR,1,883,2022-06-02,Dormant,Other,"No notes","2025-11-07 07:53:59","2025-11-07 07:53:59",Event
884,E884-C884,884,ContactFirst884,ContactLast884,"Talent Partner",contact884@company884.com,+1-636-555-0884,https://linkedin.com/in/contact884,Engineering,Other,0,884,2022-06-03,DoNotContact,Email,"No notes","2025-11-07 07:53:59","2025-11-07 07:53:59",Other
885,E885-C885,885,ContactFirst885,ContactLast885,"Engineering Manager",contact885@company885.com,+1-636-555-0885,https://linkedin.com/in/contact885,Data,Recruiter,1,885,2022-06-04,Active,Phone,"No notes","2025-11-07 07:53:59","2025-11-07 07:53:59",CareerFair
886,E886-C886,886,ContactFirst886,ContactLast886,"Data Manager",contact886@company886.com,+1-636-555-0886,https://linkedin.com/in/contact886,IT,HiringManager,0,886,2022-06-05,Dormant,LinkedIn,"No notes","2025-11-07 07:53:59","2025-11-07 07:53:59",Referral
887,E887-C887,887,ContactFirst887,ContactLast887,"Director HR",contact887@company887.com,+1-636-555-0887,https://linkedin.com/in/contact887,Operations,Alumni,1,887,2022-06-06,DoNotContact,Other,"No notes","2025-11-07 07:53:59","2025-11-07 07:53:59",Cold
888,E888-C888,888,ContactFirst888,ContactLast888,Recruiter,contact888@company888.com,+1-636-555-0888,https://linkedin.com/in/contact888,HR,HR,0,888,2022-06-07,Active,Email,"No notes","2025-11-07 07:53:59","2025-11-07 07:53:59",Event
889,E889-C889,889,ContactFirst889,ContactLast889,"Sr Recruiter",contact889@company889.com,+1-636-555-0889,https://linkedin.com/in/contact889,TA,Other,1,889,2022-06-08,Dormant,Phone,"No notes","2025-11-07 07:53:59","2025-11-07 07:53:59",Other
890,E890-C890,890,ContactFirst890,ContactLast890,"Talent Partner",contact890@company890.com,+1-636-555-0890,https://linkedin.com/in/contact890,Engineering,Recruiter,0,890,2022-06-09,DoNotContact,LinkedIn,"No notes","2025-11-07 07:53:59","2025-11-07 07:53:59",CareerFair
891,E891-C891,891,ContactFirst891,ContactLast891,"Engineering Manager",contact891@company891.com,+1-636-555-0891,https://linkedin.com/in/contact891,Data,HiringManager,1,891,2022-06-10,Active,Other,"No notes","2025-11-07 07:53:59","2025-11-07 07:53:59",Referral
892,E892-C892,892,ContactFirst892,ContactLast892,"Data Manager",contact892@company892.com,+1-636-555-0892,https://linkedin.com/in/contact892,IT,Alumni,0,892,2022-06-11,Dormant,Email,"No notes","2025-11-07 07:53:59","2025-11-07 07:53:59",Cold
893,E893-C893,893,ContactFirst893,ContactLast893,"Director HR",contact893@company893.com,+1-636-555-0893,https://linkedin.com/in/contact893,Operations,HR,1,893,2022-06-12,DoNotContact,Phone,"No notes","2025-11-07 07:53:59","2025-11-07 07:53:59",Event
894,E894-C894,894,ContactFirst894,ContactLast894,Recruiter,contact894@company894.com,+1-636-555-0894,https://linkedin.com/in/contact894,HR,Other,0,894,2022-06-13,Active,LinkedIn,"No notes","2025-11-07 07:53:59","2025-11-07 07:53:59",Other
895,E895-C895,895,ContactFirst895,ContactLast895,"Sr Recruiter",contact895@company895.com,+1-636-555-0895,https://linkedin.com/in/contact895,TA,Recruiter,1,895,2022-06-14,Dormant,Other,"No notes","2025-11-07 07:53:59","2025-11-07 07:53:59",CareerFair
896,E896-C896,896,ContactFirst896,ContactLast896,"Talent Partner",contact896@company896.com,+1-636-555-0896,https://linkedin.com/in/contact896,Engineering,HiringManager,0,896,2022-06-15,DoNotContact,Email,"No notes","2025-11-07 07:53:59","2025-11-07 07:53:59",Referral
897,E897-C897,897,ContactFirst897,ContactLast897,"Engineering Manager",contact897@company897.com,+1-636-555-0897,https://linkedin.com/in/contact897,Data,Alumni,1,897,2022-06-16,Active,Phone,"No notes","2025-11-07 07:53:59","2025-11-07 07:53:59",Cold
898,E898-C898,898,ContactFirst898,ContactLast898,"Data Manager",contact898@company898.com,+1-636-555-0898,https://linkedin.com/in/contact898,IT,HR,0,898,2022-06-17,Dormant,LinkedIn,"No notes","2025-11-07 07:53:59","2025-11-07 07:53:59",Event
899,E899-C899,899,ContactFirst899,ContactLast899,"Director HR",contact899@company899.com,+1-636-555-0899,https://linkedin.com/in/contact899,Operations,Other,1,899,2022-06-18,DoNotContact,Other,"No notes","2025-11-07 07:53:59","2025-11-07 07:53:59",Other
900,E900-C900,900,ContactFirst900,ContactLast900,Recruiter,contact900@company900.com,+1-636-555-0900,https://linkedin.com/in/contact900,HR,Recruiter,0,900,2022-06-19,Active,Email,"No notes","2025-11-07 07:53:59","2025-11-07 07:53:59",CareerFair
901,E901-C901,901,ContactFirst901,ContactLast901,"Sr Recruiter",contact901@company901.com,+1-636-555-0901,https://linkedin.com/in/contact901,TA,HiringManager,1,901,2022-06-20,Dormant,Phone,"No notes","2025-11-07 07:53:59","2025-11-07 07:53:59",Referral
902,E902-C902,902,ContactFirst902,ContactLast902,"Talent Partner",contact902@company902.com,+1-636-555-0902,https://linkedin.com/in/contact902,Engineering,Alumni,0,902,2022-06-21,DoNotContact,LinkedIn,"No notes","2025-11-07 07:53:59","2025-11-07 07:53:59",Cold
903,E903-C903,903,ContactFirst903,ContactLast903,"Engineering Manager",contact903@company903.com,+1-636-555-0903,https://linkedin.com/in/contact903,Data,HR,1,903,2022-06-22,Active,Other,"No notes","2025-11-07 07:53:59","2025-11-07 07:53:59",Event
904,E904-C904,904,ContactFirst904,ContactLast904,"Data Manager",contact904@company904.com,+1-636-555-0904,https://linkedin.com/in/contact904,IT,Other,0,904,2022-06-23,Dormant,Email,"No notes","2025-11-07 07:53:59","2025-11-07 07:53:59",Other
905,E905-C905,905,ContactFirst905,ContactLast905,"Director HR",contact905@company905.com,+1-636-555-0905,https://linkedin.com/in/contact905,Operations,Recruiter,1,905,2022-06-24,DoNotContact,Phone,"No notes","2025-11-07 07:53:59","2025-11-07 07:53:59",CareerFair
906,E906-C906,906,ContactFirst906,ContactLast906,Recruiter,contact906@company906.com,+1-636-555-0906,https://linkedin.com/in/contact906,HR,HiringManager,0,906,2022-06-25,Active,LinkedIn,"No notes","2025-11-07 07:53:59","2025-11-07 07:53:59",Referral
907,E907-C907,907,ContactFirst907,ContactLast907,"Sr Recruiter",contact907@company907.com,+1-636-555-0907,https://linkedin.com/in/contact907,TA,Alumni,1,907,2022-06-26,Dormant,Other,"No notes","2025-11-07 07:53:59","2025-11-07 07:53:59",Cold
908,E908-C908,908,ContactFirst908,ContactLast908,"Talent Partner",contact908@company908.com,+1-636-555-0908,https://linkedin.com/in/contact908,Engineering,HR,0,908,2022-06-27,DoNotContact,Email,"No notes","2025-11-07 07:53:59","2025-11-07 07:53:59",Event
909,E909-C909,909,ContactFirst909,ContactLast909,"Engineering Manager",contact909@company909.com,+1-636-555-0909,https://linkedin.com/in/contact909,Data,Other,1,909,2022-06-28,Active,Phone,"No notes","2025-11-07 07:53:59","2025-11-07 07:53:59",Other
910,E910-C910,910,ContactFirst910,ContactLast910,"Data Manager",contact910@company910.com,+1-636-555-0910,https://linkedin.com/in/contact910,IT,Recruiter,0,910,2022-06-29,Dormant,LinkedIn,"No notes","2025-11-07 07:53:59","2025-11-07 07:53:59",CareerFair
911,E911-C911,911,ContactFirst911,ContactLast911,"Director HR",contact911@company911.com,+1-636-555-0911,https://linkedin.com/in/contact911,Operations,HiringManager,1,911,2022-06-30,DoNotContact,Other,"No notes","2025-11-07 07:53:59","2025-11-07 07:53:59",Referral
912,E912-C912,912,ContactFirst912,ContactLast912,Recruiter,contact912@company912.com,+1-636-555-0912,https://linkedin.com/in/contact912,HR,Alumni,0,912,2022-07-01,Active,Email,"No notes","2025-11-07 07:53:59","2025-11-07 07:53:59",Cold
913,E913-C913,913,ContactFirst913,ContactLast913,"Sr Recruiter",contact913@company913.com,+1-636-555-0913,https://linkedin.com/in/contact913,TA,HR,1,913,2022-07-02,Dormant,Phone,"No notes","2025-11-07 07:53:59","2025-11-07 07:53:59",Event
914,E914-C914,914,ContactFirst914,ContactLast914,"Talent Partner",contact914@company914.com,+1-636-555-0914,https://linkedin.com/in/contact914,Engineering,Other,0,914,2022-07-03,DoNotContact,LinkedIn,"No notes","2025-11-07 07:53:59","2025-11-07 07:53:59",Other
915,E915-C915,915,ContactFirst915,ContactLast915,"Engineering Manager",contact915@company915.com,+1-636-555-0915,https://linkedin.com/in/contact915,Data,Recruiter,1,915,2022-07-04,Active,Other,"No notes","2025-11-07 07:53:59","2025-11-07 07:53:59",CareerFair
916,E916-C916,916,ContactFirst916,ContactLast916,"Data Manager",contact916@company916.com,+1-636-555-0916,https://linkedin.com/in/contact916,IT,HiringManager,0,916,2022-07-05,Dormant,Email,"No notes","2025-11-07 07:53:59","2025-11-07 07:53:59",Referral
917,E917-C917,917,ContactFirst917,ContactLast917,"Director HR",contact917@company917.com,+1-636-555-0917,https://linkedin.com/in/contact917,Operations,Alumni,1,917,2022-07-06,DoNotContact,Phone,"No notes","2025-11-07 07:53:59","2025-11-07 07:53:59",Cold
918,E918-C918,918,ContactFirst918,ContactLast918,Recruiter,contact918@company918.com,+1-636-555-0918,https://linkedin.com/in/contact918,HR,HR,0,918,2022-07-07,Active,LinkedIn,"No notes","2025-11-07 07:53:59","2025-11-07 07:53:59",Event
919,E919-C919,919,ContactFirst919,ContactLast919,"Sr Recruiter",contact919@company919.com,+1-636-555-0919,https://linkedin.com/in/contact919,TA,Other,1,919,2022-07-08,Dormant,Other,"No notes","2025-11-07 07:53:59","2025-11-07 07:53:59",Other
